race_date,country,venue,race_no,race_name,distance,race_class,going,horse_name,finish_pos,win_odds,win_odds_decimal,jockey,trainer,weight,draw,margin,finish_time,horse_no
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Supercharger,3,16/5,4.2,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Infiltrate,6,99/10,10.9,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Alpyland,9,11/10F,2.1,Manuel Franco,Cherie DeVaux,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Gimme A Nother,9,8/5F,2.6,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Achieve,6,91/10,10.1,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Somethinabouther,3,122/10,13.2,John R Velazquez,H Graham Motion,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Burnham Square,5,4/5F,1.8,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Gran Oriente,8,89/10,9.9,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Dresden Row,1,77/10,8.7,Brian Joseph Hernandez Jr,Ian R Wilkes,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Boomtown Boss,6,12/1,13.0,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Royal Insignia,8,15/2,8.5,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Arkansaw Kid,2,19/5,4.8,Daniel Moor,Tony Gollan,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Passion Of Detail,6,31/10,4.1,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Urge,3,118/10,12.8,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Nell'Acquerella,9,69/10,7.9,L Henrique,C Oliveira,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Persano,13,29/1,30.0,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Paid In Full,7,,0.0,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Potente,11,19/5,4.8,V Gil,L Esteves,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Summer Do Iguassu,9,157/10,16.7,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Mc Arrocha,2,77/10,8.7,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Huge Moon,1,134/10,14.4,Joao Moreira,A M Oldoni,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Twinkle Town,3,71/20,4.55,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Booked,4,,0.0,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,How's Al Today,1,22/5,5.4,Jose L Ortiz,Kenneth McPeek,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Amberglen,6,5/3F,2.666666666666667,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Deep Learning,8,107/20,6.35,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Honfleur,1,11/1,12.0,Irad Ortiz Jr,Brad H Cox,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Renegade,3,41/30,2.3666666666666667,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Commandment,5,6/5F,2.2,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Silent Tactic,4,103/10,11.3,Irad Ortiz Jr,Todd Pletcher,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Paramount Prince,9,15/4,4.75,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Runaway Again,2,19/20F,1.95,,,,0,,,0
2026-08-01,UK,Thirsk,7,John Joseph Robson Memorial Handicap,6f,Class 6,TURF: SOFT,Sedburys Ghost,1,144/10,15.4,Fraser Aebly,Mark Casse,,0,,,0
2026-08-01,UK,Thirsk,8,British Stallion Studs EBF Chalice Stakes (Listed Race) (Fillies & Mares) (GBBPlus Race),1m4f,Class 1,Good To Firm,Romantic Symphony,8,5/4F,2.25,,,,0,,,0
2026-08-01,UK,Thirsk,8,British Stallion Studs EBF Chalice Stakes (Listed Race) (Fillies & Mares) (GBBPlus Race),1m4f,Class 1,Good To Firm,Francophone,1,17/2,9.5,,,,0,,,0
2026-08-01,UK,Thirsk,8,British Stallion Studs EBF Chalice Stakes (Listed Race) (Fillies & Mares) (GBBPlus Race),1m4f,Class 1,Good To Firm,Revoir,5,6/1,7.0,Billy Loughnane,Charlie Appleby,,0,,,0
2026-08-01,UK,Thirsk,9,Coral Glorious Stakes (Group 3),1m4f,Class 1,Good To Firm,Enfjaar,2,8/1,9.0,,,,0,,,0
2026-08-01,UK,Thirsk,9,Coral Glorious Stakes (Group 3),1m4f,Class 1,Good To Firm,Opportunity,7,15/8F,2.875,,,,0,,,0
2026-08-01,UK,Thirsk,9,Coral Glorious Stakes (Group 3),1m4f,Class 1,Good To Firm,Al Aasy,1,9/2,5.5,Ray Dawson,Roger Varian,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Goodie Two Shoes,4,8/1,9.0,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Santorini Star,1,4/1,5.0,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Waardah,6,9/4F,3.25,Dylan Browne McMonagle,Joseph Patrick O'Brien,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Boomtown Boss,6,12/1,13.0,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Royal Insignia,8,15/2,8.5,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Arkansaw Kid,2,19/5,4.8,Daniel Moor,Tony Gollan,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Phineas,2,3/5F,1.6,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Stingray,1,28/1,29.0,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Treble Tee,5,23/5,5.6,Maxime Guyon,A & L Fabre,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Karla Jet,1,27/10,3.7,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Alla Stella,7,22/5,5.4,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Mahiya,3,126/10,13.6,Ronan Thomas,C & Y Lerner,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Twinkle Town,3,71/20,4.55,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Booked,4,,0.0,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,How's Al Today,1,22/5,5.4,Jose L Ortiz,Kenneth McPeek,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Amberglen,6,5/3F,2.666666666666667,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Deep Learning,8,107/20,6.35,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Honfleur,1,11/1,12.0,Irad Ortiz Jr,Brad H Cox,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Renegade,3,41/30,2.3666666666666667,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Commandment,5,6/5F,2.2,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Silent Tactic,4,103/10,11.3,Irad Ortiz Jr,Todd Pletcher,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Passion Of Detail,6,31/10,4.1,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Urge,3,118/10,12.8,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Nell'Acquerella,9,69/10,7.9,L Henrique,C Oliveira,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Persano,13,29/1,30.0,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Paid In Full,7,,0.0,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Potente,11,19/5,4.8,V Gil,L Esteves,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Summer Do Iguassu,9,157/10,16.7,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Mc Arrocha,2,77/10,8.7,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Huge Moon,1,134/10,14.4,Joao Moreira,A M Oldoni,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Supercharger,3,16/5,4.2,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Infiltrate,6,99/10,10.9,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Alpyland,9,11/10F,2.1,Manuel Franco,Cherie DeVaux,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Gimme A Nother,9,8/5F,2.6,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Achieve,6,91/10,10.1,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Somethinabouther,3,122/10,13.2,John R Velazquez,H Graham Motion,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Burnham Square,5,4/5F,1.8,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Gran Oriente,8,89/10,9.9,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Dresden Row,1,77/10,8.7,Brian Joseph Hernandez Jr,Ian R Wilkes,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Paramount Prince,9,15/4,4.75,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Runaway Again,2,19/20F,1.95,,,,0,,,0
2026-08-01,UK,Thirsk,10,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Sedburys Ghost,1,144/10,15.4,Fraser Aebly,Mark Casse,,0,,,0
2026-08-01,UK,Thirsk,11,Highclere Castle Gin Summer Handicap (GBBPlus Race),1m6f,Class 2,Good To Firm,Hopewell Rock,4,5/1,6.0,,,,0,,,0
2026-08-01,UK,Thirsk,11,Highclere Castle Gin Summer Handicap (GBBPlus Race),1m6f,Class 2,Good To Firm,Small Fry,13,6/1,7.0,,,,0,,,0
2026-08-01,UK,Thirsk,11,Highclere Castle Gin Summer Handicap (GBBPlus Race),1m6f,Class 2,Good To Firm,Aeronautic,7,11/4,3.75,Ryan Moore,George Boughey,,0,,,0
2026-08-01,UK,Thirsk,12,William Hill Summer Cup Handicap,1m,Class 2,Good,Witch Hunter,5,12/1,13.0,,,,0,,,0
2026-08-01,UK,Thirsk,12,William Hill Summer Cup Handicap,1m,Class 2,Good,Dain Ma Nut In,2,40/1,41.0,,,,0,,,0
2026-08-01,UK,Thirsk,12,William Hill Summer Cup Handicap,1m,Class 2,Good,Northern Express,3,9/2,5.5,Seamus Cronin,Richard Hannon,,0,,,0
2026-08-01,UK,Thirsk,13,Coral Glorious Stakes (Group 3),1m4f,Class 1,Good To Firm,Enfjaar,2,8/1,9.0,,,,0,,,0
2026-08-01,UK,Thirsk,13,Coral Glorious Stakes (Group 3),1m4f,Class 1,Good To Firm,Opportunity,7,15/8F,2.875,,,,0,,,0
2026-08-01,UK,Thirsk,13,Coral Glorious Stakes (Group 3),1m4f,Class 1,Good To Firm,Al Aasy,1,9/2,5.5,Ray Dawson,Roger Varian,,0,,,0
2026-08-01,UK,Thirsk,14,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Goodie Two Shoes,4,8/1,9.0,,,,0,,,0
2026-08-01,UK,Thirsk,14,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Santorini Star,1,4/1,5.0,,,,0,,,0
2026-08-01,UK,Thirsk,14,Qatar Lillie Langtry Stakes (Group 2) (Fillies & Mares),1m6f,Class 1,Good To Firm,Waardah,6,9/4F,3.25,Dylan Browne McMonagle,Joseph Patrick O'Brien,,0,,,0
2026-08-01,UK,Thirsk,15,Coral Stewards' Cup (Heritage Handicap),6f,Class 2,Good To Firm,Evening Saigon,26,16/1,17.0,,,,0,,,0
2026-08-01,UK,Thirsk,15,Coral Stewards' Cup (Heritage Handicap),6f,Class 2,Good To Firm,Stratusnine,13,25/1,26.0,,,,0,,,0
2026-08-01,UK,Thirsk,15,Coral Stewards' Cup (Heritage Handicap),6f,Class 2,Good To Firm,Mitbaahy,4,14/1,15.0,,,,0,,,0
2026-08-01,UK,Thirsk,15,Coral Stewards' Cup (Heritage Handicap),6f,Class 2,Good To Firm,Completely Random,10,7/1,8.0,James Doyle,Hamad Al Jehani,,0,,,0
2026-08-01,UK,Thirsk,16,Phase Eight Handicap,7f,Class 2,Good To Firm,Ghost Mode,5,9/2,5.5,,,,0,,,0
2026-08-01,UK,Thirsk,16,Phase Eight Handicap,7f,Class 2,Good To Firm,Ironwill,8,10/1,11.0,,,,0,,,0
2026-08-01,UK,Thirsk,16,Phase Eight Handicap,7f,Class 2,Good To Firm,We're Goosers,3,11/8F,2.375,Rob Hornby,Andrew Balding,,0,,,0
2026-08-02,UK,Chester,1,"British Stallion Studs EBF ""Confined"" Maiden Stakes (Three Runs Or Less) (GBB/IRE Incentive Race)",6f,Class 4,Good,Pure Grit,1,4/9F,1.4444444444444444,,,,0,,,0
2026-08-02,UK,Chester,1,"British Stallion Studs EBF ""Confined"" Maiden Stakes (Three Runs Or Less) (GBB/IRE Incentive Race)",6f,Class 4,Good,Shakwaa,2,11/8,2.375,,,,0,,,0
2026-08-02,UK,Chester,1,"British Stallion Studs EBF ""Confined"" Maiden Stakes (Three Runs Or Less) (GBB/IRE Incentive Race)",6f,Class 4,Good,Sovereigns High,3,28/1,29.0,Oisin Murphy,Andrew Balding,,0,,,0
2026-08-02,UK,Chester,2,Queensferry Stakes (Listed Race),6f,Class 1,Good,Simplify,9,6/1,7.0,,,,0,,,0
2026-08-02,UK,Chester,2,Queensferry Stakes (Listed Race),6f,Class 1,Good,Calico Blue,3,6/5F,2.2,,,,0,,,0
2026-08-02,UK,Chester,2,Queensferry Stakes (Listed Race),6f,Class 1,Good,Lifeplan,5,9/1,10.0,Oisin Murphy,Andrew Balding,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Dance In The Storm,5,,0.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,The Angel King,7,22/1,23.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Palmar Bay,1,28/1,29.0,Oisin Murphy,Andrew Balding,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Blue Prince,4,13/8F,2.625,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Alpha Capture,2,9/4,3.25,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Midnight Strike,6,13/2,7.5,Oisin Murphy,David Evans,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Tiger,5,2/1F,3.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Cape Fear,9,9/4,3.25,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Farasi Lane,1,28/1,29.0,Edward Greatrex,Ian Williams,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Timurshah,1,7/2,4.5,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Castleheath,7,14/1,15.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Teed Up,4,3/1F,4.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Mo Ghille Mar,11,18/1,19.0,Conor Smithers,Aidan Melia,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Caher Roes Den,17,9/2,5.5,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Mr Master Mac,4,9/1,10.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Justatan,20,5/1,6.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Adaliz,18,22/1,23.0,Danny Mullins,W P Mullins,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Jukebox Johnny,14,9/2,5.5,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Drop A Threat,11,6/1,7.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Mistyburn,18,33/1,34.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Ira Hayes,2,11/2,6.5,Darragh O'Keeffe,Henry De Bromhead,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Blood Destiny,1,5/1,6.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Coming Up Easy,2,4/1,5.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Watch The Weather,11,11/1,12.0,Paul Townend,W P Mullins,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Yielding,Dunum,4,11/1,12.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Yielding,Unique Journey,7,28/1,29.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Yielding,Vafortino,2,15/2,8.5,W J Lee,Miss Natalia Lupini,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Yielding,Oristown Boy,6,15/2,8.5,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Yielding,Whosinterviewinwho,7,13/2,7.5,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Yielding,Seaxburh,8,9/4F,3.25,Rory Mulligan,Joseph Anthony Murray,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Yielding,Blue Blue Moon,3,14/1,15.0,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Yielding,Iamimmaculate,1,5/4F,2.25,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Yielding,Felix Somary,4,9/1,10.0,Patrick McGettigan,J P Murtagh,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Caislean Gear,4,13/2,7.5,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Linford,2,2/11F,1.181818181818182,,,,0,,,0
2026-08-02,UK,Chester,3,Disney's High School Musical At Lowry Handicap,7f,Class 2,Good,Back In Favour,6,40/1,41.0,Marco Ghiani,William Knight,,0,,,0
2026-08-02,UK,Yarmouth,1,Juddmonte EBF Restricted Novice Stakes (Bands C/D) (EBF Restricted Race Qualifier) (GBB Race),7f,Class 2,Good To Firm,Keep Grating,5,11/10F,2.1,,,,0,,,0
2026-08-02,UK,Yarmouth,1,Juddmonte EBF Restricted Novice Stakes (Bands C/D) (EBF Restricted Race Qualifier) (GBB Race),7f,Class 2,Good To Firm,Telegraphic,1,2/1,3.0,,,,0,,,0
2026-08-02,UK,Yarmouth,1,Juddmonte EBF Restricted Novice Stakes (Bands C/D) (EBF Restricted Race Qualifier) (GBB Race),7f,Class 2,Good To Firm,Cracking Idea,3,22/1,23.0,Joe Leavy,Richard Hannon,,0,,,0
2026-08-02,UK,Yarmouth,2,Bodhi - Exceeding Expectations In Construction Classified Stakes,7f,Class 6,Good To Firm,Caitlin G,5,22/1,23.0,,,,0,,,0
2026-08-02,UK,Yarmouth,2,Bodhi - Exceeding Expectations In Construction Classified Stakes,7f,Class 6,Good To Firm,Girls Allowed,6,4/1,5.0,,,,0,,,0
2026-08-02,UK,Yarmouth,2,Bodhi - Exceeding Expectations In Construction Classified Stakes,7f,Class 6,Good To Firm,Nicely Curved,2,11/4,3.75,Grace McEntee,Micky Fenton,,0,,,0
2026-08-02,UK,Yarmouth,3,Bodhi Solutions - Constructing Champions Handicap,1m,Class 6,Good To Firm,Guest House,4,,0.0,,,,0,,,0
2026-08-02,UK,Yarmouth,3,Bodhi Solutions - Constructing Champions Handicap,1m,Class 6,Good To Firm,Melting Snow,3,11/4,3.75,,,,0,,,0
2026-08-02,UK,Yarmouth,3,Bodhi Solutions - Constructing Champions Handicap,1m,Class 6,Good To Firm,Bellini Spirit,5,33/1,34.0,Silvestre De Sousa,George Margarson,,0,,,0
2026-08-02,UK,Yarmouth,4,"Bodhi Solutions - Commercial Fit-Out Challenge ""Confined"" Handicap (One Win Or Less In Flat Races)",1m2f,Class 6,Good To Firm,Nuptown Girl,5,13/8,2.625,,,,0,,,0
2026-08-02,UK,Yarmouth,4,"Bodhi Solutions - Commercial Fit-Out Challenge ""Confined"" Handicap (One Win Or Less In Flat Races)",1m2f,Class 6,Good To Firm,Risen Again,3,12/1,13.0,,,,0,,,0
2026-08-02,UK,Yarmouth,4,"Bodhi Solutions - Commercial Fit-Out Challenge ""Confined"" Handicap (One Win Or Less In Flat Races)",1m2f,Class 6,Good To Firm,Big Alex Walmsley,4,10/1,11.0,Ryan Kavanagh,Ian Williams,,0,,,0
2026-08-02,UK,Yarmouth,5,"Price Bailey LLP Norwich ""Confined"" Handicap (For Horses Which Have Not Won A Flat Race In 2026)",5f,Class 6,Good To Firm,Dragon God,3,7/2,4.5,,,,0,,,0
